SPECIES,Stock,Series,Year,Value,TableSource
Sockeye,Taku River,Broodstock Removals,1995,1393,D.17
Sockeye,Taku River,Broodstock Removals,1996,2355,D.17
Sockeye,Taku River,Broodstock Removals,1997,2382,D.17
Sockeye,Taku River,Broodstock Removals,1998,1262,D.17
Sockeye,Taku River,Broodstock Removals,1999,216,D.17
Sockeye,Taku River,Broodstock Removals,2000,2005,D.17
Sockeye,Taku River,Broodstock Removals,2001,2996,D.17
Sockeye,Taku River,Broodstock Removals,2002,1116,D.17
Sockeye,Taku River,Broodstock Removals,2003,1550,D.17
Sockeye,Taku River,Broodstock Removals,2004,594,D.17
Sockeye,Taku River,Broodstock Removals,2005,927,D.17
Sockeye,Taku River,Broodstock Removals,2006,3363,D.17
Sockeye,Taku River,Broodstock Removals,2007,3616,D.17
Sockeye,Taku River,Broodstock Removals,2008,3840,D.17
Sockeye,Taku River,Broodstock Removals,2009,849,D.17
Sockeye,Taku River,Broodstock Removals,2010,1400,D.17
Sockeye,Taku River,Broodstock Removals,2011,1300,D.17
Sockeye,Taku River,Broodstock Removals,2012,1450,D.17
Sockeye,Taku River,Broodstock Removals,2013,1300,D.17
Sockeye,Taku River,Broodstock Removals,2014,909,D.17
Sockeye,Taku River,Broodstock Removals,2015,598,D.17
Sockeye,Taku River,Broodstock Removals,2016,1677,D.17
Sockeye,Taku River,Broodstock Removals,2017,1716,D.17
Sockeye,Taku River,Broodstock Removals,2018,1304,D.17
Sockeye,Taku River,Broodstock Removals,2019,1466,D.17
Sockeye,Taku River,Broodstock Removals,2020,1389,D.17
Sockeye,Taku River,Broodstock Removals,2021,2282,D.17
Sockeye,Taku River,Broodstock Removals,2022,1882,D.17
Sockeye,Taku River,Broodstock Removals,2023,1778,D.17
Sockeye,Taku River,Total Harvest Rate,1984,1,D.17
Sockeye,Taku River,Total Harvest Rate,1985,1,D.17
Sockeye,Taku River,Total Harvest Rate,1986,NA,D.17
Sockeye,Taku River,Total Harvest Rate,1987,1,D.17
Sockeye,Taku River,Total Harvest Rate,1988,0,D.17
Sockeye,Taku River,Total Harvest Rate,1989,1,D.17
Sockeye,Taku River,Total Harvest Rate,1990,1,D.17
Sockeye,Taku River,Total Harvest Rate,1991,1,D.17
Sockeye,Taku River,Total Harvest Rate,1992,1,D.17
Sockeye,Taku River,Total Harvest Rate,1993,1,D.17
Sockeye,Taku River,Total Harvest Rate,1994,1,D.17
Sockeye,Taku River,Total Harvest Rate,1995,1,D.17
Sockeye,Taku River,Total Harvest Rate,1996,1,D.17
Sockeye,Taku River,Total Harvest Rate,1997,1,D.17
Sockeye,Taku River,Total Harvest Rate,1998,1,D.17
Sockeye,Taku River,Total Harvest Rate,1999,1,D.17
Sockeye,Taku River,Total Harvest Rate,2000,1,D.17
Sockeye,Taku River,Total Harvest Rate,2001,1,D.17
Sockeye,Taku River,Total Harvest Rate,2002,1,D.17
Sockeye,Taku River,Total Harvest Rate,2003,1,D.17
Sockeye,Taku River,Total Harvest Rate,2004,1,D.17
Sockeye,Taku River,Total Harvest Rate,2005,1,D.17
Sockeye,Taku River,Total Harvest Rate,2006,1,D.17
Sockeye,Taku River,Total Harvest Rate,2007,1,D.17
Sockeye,Taku River,Total Harvest Rate,2008,1,D.17
Sockeye,Taku River,Total Harvest Rate,2009,1,D.17
Sockeye,Taku River,Total Harvest Rate,2010,1,D.17
Sockeye,Taku River,Total Harvest Rate,2011,1,D.17
Sockeye,Taku River,Total Harvest Rate,2012,1,D.17
Sockeye,Taku River,Total Harvest Rate,2013,1,D.17
Sockeye,Taku River,Total Harvest Rate,2014,1,D.17
Sockeye,Taku River,Total Harvest Rate,2015,0,D.17
Sockeye,Taku River,Total Harvest Rate,2016,1,D.17
Sockeye,Taku River,Total Harvest Rate,2017,1,D.17
Sockeye,Taku River,Total Harvest Rate,2018,0,D.17
Sockeye,Taku River,Total Harvest Rate,2019,1,D.17
Sockeye,Taku River,Total Harvest Rate,2020,0,D.17
Sockeye,Taku River,Total Harvest Rate,2021,0,D.17
Sockeye,Taku River,Total Harvest Rate,2022,1,D.17
Sockeye,Taku River,Total Harvest Rate,2023,0,D.17
Sockeye,Taku River,Terminal Run,1984,145891,D.17
Sockeye,Taku River,Terminal Run,1985,158766,D.17
Sockeye,Taku River,Terminal Run,1986,NA,D.17
Sockeye,Taku River,Terminal Run,1987,111325,D.17
Sockeye,Taku River,Terminal Run,1988,81365,D.17
Sockeye,Taku River,Terminal Run,1989,144363,D.17
Sockeye,Taku River,Terminal Run,1990,185086,D.17
Sockeye,Taku River,Terminal Run,1991,210166,D.17
Sockeye,Taku River,Terminal Run,1992,220819,D.17
Sockeye,Taku River,Terminal Run,1993,235022,D.17
Sockeye,Taku River,Terminal Run,1994,188191,D.17
Sockeye,Taku River,Terminal Run,1995,196226,D.17
Sockeye,Taku River,Terminal Run,1996,285204,D.17
Sockeye,Taku River,Terminal Run,1997,152382,D.17
Sockeye,Taku River,Terminal Run,1998,114587,D.17
Sockeye,Taku River,Terminal Run,1999,146646,D.17
Sockeye,Taku River,Terminal Run,2000,214452,D.17
Sockeye,Taku River,Terminal Run,2001,336935,D.17
Sockeye,Taku River,Terminal Run,2002,211005,D.17
Sockeye,Taku River,Terminal Run,2003,270535,D.17
Sockeye,Taku River,Terminal Run,2004,162269,D.17
Sockeye,Taku River,Terminal Run,2005,133585,D.17
Sockeye,Taku River,Terminal Run,2006,172373,D.17
Sockeye,Taku River,Terminal Run,2007,125449,D.17
Sockeye,Taku River,Terminal Run,2008,153723,D.17
Sockeye,Taku River,Terminal Run,2009,96049,D.17
Sockeye,Taku River,Terminal Run,2010,127514,D.17
Sockeye,Taku River,Terminal Run,2011,153921,D.17
Sockeye,Taku River,Terminal Run,2012,153406,D.17
Sockeye,Taku River,Terminal Run,2013,188679,D.17
Sockeye,Taku River,Terminal Run,2014,101758,D.17
Sockeye,Taku River,Terminal Run,2015,144560,D.17
Sockeye,Taku River,Terminal Run,2016,221168,D.17
Sockeye,Taku River,Terminal Run,2017,165768,D.17
Sockeye,Taku River,Terminal Run,2018,112320,D.17
Sockeye,Taku River,Terminal Run,2019,171378,D.17
Sockeye,Taku River,Terminal Run,2020,122149,D.17
Sockeye,Taku River,Terminal Run,2021,220899,D.17
Sockeye,Taku River,Terminal Run,2022,210046,D.17
Sockeye,Taku River,Terminal Run,2023,172149,D.17
Sockeye,Taku River,Canadian Harvest,1984,27292,D.17
Sockeye,Taku River,Canadian Harvest,1985,14411,D.17
Sockeye,Taku River,Canadian Harvest,1986,14939,D.17
Sockeye,Taku River,Canadian Harvest,1987,13887,D.17
Sockeye,Taku River,Canadian Harvest,1988,12967,D.17
Sockeye,Taku River,Canadian Harvest,1989,18805,D.17
Sockeye,Taku River,Canadian Harvest,1990,21474,D.17
Sockeye,Taku River,Canadian Harvest,1991,25380,D.17
Sockeye,Taku River,Canadian Harvest,1992,29862,D.17
Sockeye,Taku River,Canadian Harvest,1993,33523,D.17
Sockeye,Taku River,Canadian Harvest,1994,29001,D.17
Sockeye,Taku River,Canadian Harvest,1995,32711,D.17
Sockeye,Taku River,Canadian Harvest,1996,42025,D.17
Sockeye,Taku River,Canadian Harvest,1997,24352,D.17
Sockeye,Taku River,Canadian Harvest,1998,19277,D.17
Sockeye,Taku River,Canadian Harvest,1999,21151,D.17
Sockeye,Taku River,Canadian Harvest,2000,28468,D.17
Sockeye,Taku River,Canadian Harvest,2001,48117,D.17
Sockeye,Taku River,Canadian Harvest,2002,31726,D.17
Sockeye,Taku River,Canadian Harvest,2003,33024,D.17
Sockeye,Taku River,Canadian Harvest,2004,20359,D.17
Sockeye,Taku River,Canadian Harvest,2005,22102,D.17
Sockeye,Taku River,Canadian Harvest,2006,21446,D.17
Sockeye,Taku River,Canadian Harvest,2007,17249,D.17
Sockeye,Taku River,Canadian Harvest,2008,19509,D.17
Sockeye,Taku River,Canadian Harvest,2009,11260,D.17
Sockeye,Taku River,Canadian Harvest,2010,20661,D.17
Sockeye,Taku River,Canadian Harvest,2011,24543,D.17
Sockeye,Taku River,Canadian Harvest,2012,30113,D.17
Sockeye,Taku River,Canadian Harvest,2013,25173,D.17
Sockeye,Taku River,Canadian Harvest,2014,17795,D.17
Sockeye,Taku River,Canadian Harvest,2015,19849,D.17
Sockeye,Taku River,Canadian Harvest,2016,37434,D.17
Sockeye,Taku River,Canadian Harvest,2017,30379,D.17
Sockeye,Taku River,Canadian Harvest,2018,17962,D.17
Sockeye,Taku River,Canadian Harvest,2019,21481,D.17
Sockeye,Taku River,Canadian Harvest,2020,11780,D.17
Sockeye,Taku River,Canadian Harvest,2021,18485,D.17
Sockeye,Taku River,Canadian Harvest,2022,27605,D.17
Sockeye,Taku River,Canadian Harvest,2023,17040,D.17
Sockeye,Taku River,Tatsamenie Weir Wild,1995,4536,D.14
Sockeye,Taku River,Tatsamenie Weir Wild,1996,9936,D.14
Sockeye,Taku River,Tatsamenie Weir Wild,1997,8131,D.14
Sockeye,Taku River,Tatsamenie Weir Wild,1998,5861,D.14
Sockeye,Taku River,Tatsamenie Weir Wild,1999,2067,D.14
Sockeye,Taku River,Tatsamenie Weir Wild,2000,6575,D.14
Sockeye,Taku River,Tatsamenie Weir Wild,2001,18822,D.14
Sockeye,Taku River,Tatsamenie Weir Wild,2002,4836,D.14
Sockeye,Taku River,Tatsamenie Weir Wild,2003,3175,D.14
Sockeye,Taku River,Tatsamenie Weir Wild,2004,1237,D.14
Sockeye,Taku River,Tatsamenie Weir Wild,2005,2703,D.14
Sockeye,Taku River,Tatsamenie Weir Wild,2006,19984,D.14
Sockeye,Taku River,Tatsamenie Weir Wild,2007,7999,D.14
Sockeye,Taku River,Tatsamenie Weir Wild,2008,4809,D.14
Sockeye,Taku River,Tatsamenie Weir Wild,2009,1679,D.14
Sockeye,Taku River,Tatsamenie Weir Wild,2010,2807,D.14
Sockeye,Taku River,Tatsamenie Weir Wild,2011,5806,D.14
Sockeye,Taku River,Tatsamenie Weir Wild,2012,9363,D.14
Sockeye,Taku River,Tatsamenie Weir Wild,2013,5548,D.14
Sockeye,Taku River,Tatsamenie Weir Wild,2014,1213,D.14
Sockeye,Taku River,Tatsamenie Weir Wild,2015,868,D.14
Sockeye,Taku River,Tatsamenie Weir Wild,2016,26890,D.14
Sockeye,Taku River,Tatsamenie Weir Wild,2017,22023,D.14
Sockeye,Taku River,Tatsamenie Weir Wild,2018,3614,D.14
Sockeye,Taku River,Tatsamenie Weir Wild,2019,2034,D.14
Sockeye,Taku River,Tatsamenie Weir Wild,2020,2751,D.14
Sockeye,Taku River,Tatsamenie Weir Wild,2021,18705,D.14
Sockeye,Taku River,Tatsamenie Weir Wild,2022,15469,D.14
Sockeye,Taku River,Tatsamenie Weir Wild,2023,6377,D.14
Sockeye,Taku River,Tatsamenie Weir Enhanced,1995,1244,D.14
Sockeye,Taku River,Tatsamenie Weir Enhanced,1996,445,D.14
Sockeye,Taku River,Tatsamenie Weir Enhanced,1997,232,D.14
Sockeye,Taku River,Tatsamenie Weir Enhanced,1998,136,D.14
Sockeye,Taku River,Tatsamenie Weir Enhanced,1999,37,D.14
Sockeye,Taku River,Tatsamenie Weir Enhanced,2000,1000,D.14
Sockeye,Taku River,Tatsamenie Weir Enhanced,2001,3753,D.14
Sockeye,Taku River,Tatsamenie Weir Enhanced,2002,659,D.14
Sockeye,Taku River,Tatsamenie Weir Enhanced,2003,1340,D.14
Sockeye,Taku River,Tatsamenie Weir Enhanced,2004,714,D.14
Sockeye,Taku River,Tatsamenie Weir Enhanced,2005,669,D.14
Sockeye,Taku River,Tatsamenie Weir Enhanced,2006,2491,D.14
Sockeye,Taku River,Tatsamenie Weir Enhanced,2007,3188,D.14
Sockeye,Taku River,Tatsamenie Weir Enhanced,2008,4167,D.14
Sockeye,Taku River,Tatsamenie Weir Enhanced,2009,353,D.14
Sockeye,Taku River,Tatsamenie Weir Enhanced,2010,706,D.14
Sockeye,Taku River,Tatsamenie Weir Enhanced,2011,2074,D.14
Sockeye,Taku River,Tatsamenie Weir Enhanced,2012,6242,D.14
Sockeye,Taku River,Tatsamenie Weir Enhanced,2013,4698,D.14
Sockeye,Taku River,Tatsamenie Weir Enhanced,2014,893,D.14
Sockeye,Taku River,Tatsamenie Weir Enhanced,2015,669,D.14
Sockeye,Taku River,Tatsamenie Weir Enhanced,2016,6044,D.14
Sockeye,Taku River,Tatsamenie Weir Enhanced,2017,5214,D.14
Sockeye,Taku River,Tatsamenie Weir Enhanced,2018,1472,D.14
Sockeye,Taku River,Tatsamenie Weir Enhanced,2019,1868,D.14
Sockeye,Taku River,Tatsamenie Weir Enhanced,2020,808,D.14
Sockeye,Taku River,Tatsamenie Weir Enhanced,2021,6908,D.14
Sockeye,Taku River,Tatsamenie Weir Enhanced,2022,6869,D.14
Sockeye,Taku River,Tatsamenie Weir Enhanced,2023,5486,D.14
Sockeye,Taku River,Tatsamenie Weir Total,1995,5780,D.14
Sockeye,Taku River,Tatsamenie Weir Total,1996,10381,D.14
Sockeye,Taku River,Tatsamenie Weir Total,1997,8363,D.14
Sockeye,Taku River,Tatsamenie Weir Total,1998,5997,D.14
Sockeye,Taku River,Tatsamenie Weir Total,1999,2104,D.14
Sockeye,Taku River,Tatsamenie Weir Total,2000,7575,D.14
Sockeye,Taku River,Tatsamenie Weir Total,2001,22575,D.14
Sockeye,Taku River,Tatsamenie Weir Total,2002,5495,D.14
Sockeye,Taku River,Tatsamenie Weir Total,2003,4515,D.14
Sockeye,Taku River,Tatsamenie Weir Total,2004,1951,D.14
Sockeye,Taku River,Tatsamenie Weir Total,2005,3372,D.14
Sockeye,Taku River,Tatsamenie Weir Total,2006,22475,D.14
Sockeye,Taku River,Tatsamenie Weir Total,2007,11187,D.14
Sockeye,Taku River,Tatsamenie Weir Total,2008,8976,D.14
Sockeye,Taku River,Tatsamenie Weir Total,2009,2032,D.14
Sockeye,Taku River,Tatsamenie Weir Total,2010,3513,D.14
Sockeye,Taku River,Tatsamenie Weir Total,2011,7880,D.14
Sockeye,Taku River,Tatsamenie Weir Total,2012,15605,D.14
Sockeye,Taku River,Tatsamenie Weir Total,2013,10246,D.14
Sockeye,Taku River,Tatsamenie Weir Total,2014,2106,D.14
Sockeye,Taku River,Tatsamenie Weir Total,2015,1537,D.14
Sockeye,Taku River,Tatsamenie Weir Total,2016,32934,D.14
Sockeye,Taku River,Tatsamenie Weir Total,2017,27237,D.14
Sockeye,Taku River,Tatsamenie Weir Total,2018,5086,D.14
Sockeye,Taku River,Tatsamenie Weir Total,2019,3902,D.14
Sockeye,Taku River,Tatsamenie Weir Total,2020,3559,D.14
Sockeye,Taku River,Tatsamenie Weir Total,2021,25613,D.14
Sockeye,Taku River,Tatsamenie Weir Total,2022,22338,D.14
Sockeye,Taku River,Tatsamenie Weir Total,2023,11863,D.14
Sockeye,Taku River,Tatsamenie Broodstock Wild,1995,1093,D.14
Sockeye,Taku River,Tatsamenie Broodstock Wild,1996,2254,D.14
Sockeye,Taku River,Tatsamenie Broodstock Wild,1997,2316,D.14
Sockeye,Taku River,Tatsamenie Broodstock Wild,1998,1233,D.14
Sockeye,Taku River,Tatsamenie Broodstock Wild,1999,212,D.14
Sockeye,Taku River,Tatsamenie Broodstock Wild,2000,1740,D.14
Sockeye,Taku River,Tatsamenie Broodstock Wild,2001,2498,D.14
Sockeye,Taku River,Tatsamenie Broodstock Wild,2002,982,D.14
Sockeye,Taku River,Tatsamenie Broodstock Wild,2003,1090,D.14
Sockeye,Taku River,Tatsamenie Broodstock Wild,2004,377,D.14
Sockeye,Taku River,Tatsamenie Broodstock Wild,2005,743,D.14
Sockeye,Taku River,Tatsamenie Broodstock Wild,2006,2361,D.14
Sockeye,Taku River,Tatsamenie Broodstock Wild,2007,2004,D.14
Sockeye,Taku River,Tatsamenie Broodstock Wild,2008,1500,D.14
Sockeye,Taku River,Tatsamenie Broodstock Wild,2009,611,D.14
Sockeye,Taku River,Tatsamenie Broodstock Wild,2010,1119,D.14
Sockeye,Taku River,Tatsamenie Broodstock Wild,2011,958,D.14
Sockeye,Taku River,Tatsamenie Broodstock Wild,2012,780,D.14
Sockeye,Taku River,Tatsamenie Broodstock Wild,2013,704,D.14
Sockeye,Taku River,Tatsamenie Broodstock Wild,2014,437,D.14
Sockeye,Taku River,Tatsamenie Broodstock Wild,2015,338,D.14
Sockeye,Taku River,Tatsamenie Broodstock Wild,2016,1225,D.14
Sockeye,Taku River,Tatsamenie Broodstock Wild,2017,1245,D.14
Sockeye,Taku River,Tatsamenie Broodstock Wild,2018,927,D.14
Sockeye,Taku River,Tatsamenie Broodstock Wild,2019,651,D.14
Sockeye,Taku River,Tatsamenie Broodstock Wild,2020,804,D.14
Sockeye,Taku River,Tatsamenie Broodstock Wild,2021,1198,D.14
Sockeye,Taku River,Tatsamenie Broodstock Wild,2022,843,D.14
Sockeye,Taku River,Tatsamenie Broodstock Wild,2023,617,D.14
Sockeye,Taku River,Tatsamenie Broodstock Enhanced,1995,300,D.14
Sockeye,Taku River,Tatsamenie Broodstock Enhanced,1996,101,D.14
Sockeye,Taku River,Tatsamenie Broodstock Enhanced,1997,66,D.14
Sockeye,Taku River,Tatsamenie Broodstock Enhanced,1998,29,D.14
Sockeye,Taku River,Tatsamenie Broodstock Enhanced,1999,4,D.14
Sockeye,Taku River,Tatsamenie Broodstock Enhanced,2000,265,D.14
Sockeye,Taku River,Tatsamenie Broodstock Enhanced,2001,498,D.14
Sockeye,Taku River,Tatsamenie Broodstock Enhanced,2002,134,D.14
Sockeye,Taku River,Tatsamenie Broodstock Enhanced,2003,460,D.14
Sockeye,Taku River,Tatsamenie Broodstock Enhanced,2004,217,D.14
Sockeye,Taku River,Tatsamenie Broodstock Enhanced,2005,184,D.14
Sockeye,Taku River,Tatsamenie Broodstock Enhanced,2006,294,D.14
Sockeye,Taku River,Tatsamenie Broodstock Enhanced,2007,799,D.14
Sockeye,Taku River,Tatsamenie Broodstock Enhanced,2008,1300,D.14
Sockeye,Taku River,Tatsamenie Broodstock Enhanced,2009,129,D.14
Sockeye,Taku River,Tatsamenie Broodstock Enhanced,2010,281,D.14
Sockeye,Taku River,Tatsamenie Broodstock Enhanced,2011,342,D.14
Sockeye,Taku River,Tatsamenie Broodstock Enhanced,2012,520,D.14
Sockeye,Taku River,Tatsamenie Broodstock Enhanced,2013,596,D.14
Sockeye,Taku River,Tatsamenie Broodstock Enhanced,2014,321,D.14
Sockeye,Taku River,Tatsamenie Broodstock Enhanced,2015,260,D.14
Sockeye,Taku River,Tatsamenie Broodstock Enhanced,2016,275,D.14
Sockeye,Taku River,Tatsamenie Broodstock Enhanced,2017,295,D.14
Sockeye,Taku River,Tatsamenie Broodstock Enhanced,2018,377,D.14
Sockeye,Taku River,Tatsamenie Broodstock Enhanced,2019,597,D.14
Sockeye,Taku River,Tatsamenie Broodstock Enhanced,2020,236,D.14
Sockeye,Taku River,Tatsamenie Broodstock Enhanced,2021,442,D.14
Sockeye,Taku River,Tatsamenie Broodstock Enhanced,2022,375,D.14
Sockeye,Taku River,Tatsamenie Broodstock Enhanced,2023,531,D.14
Sockeye,Taku River,Tatsamenie Broodstock Total,1995,1393,D.14
Sockeye,Taku River,Tatsamenie Broodstock Total,1996,2355,D.14
Sockeye,Taku River,Tatsamenie Broodstock Total,1997,2382,D.14
Sockeye,Taku River,Tatsamenie Broodstock Total,1998,1262,D.14
Sockeye,Taku River,Tatsamenie Broodstock Total,1999,216,D.14
Sockeye,Taku River,Tatsamenie Broodstock Total,2000,2005,D.14
Sockeye,Taku River,Tatsamenie Broodstock Total,2001,2996,D.14
Sockeye,Taku River,Tatsamenie Broodstock Total,2002,1116,D.14
Sockeye,Taku River,Tatsamenie Broodstock Total,2003,1550,D.14
Sockeye,Taku River,Tatsamenie Broodstock Total,2004,594,D.14
Sockeye,Taku River,Tatsamenie Broodstock Total,2005,927,D.14
Sockeye,Taku River,Tatsamenie Broodstock Total,2006,2655,D.14
Sockeye,Taku River,Tatsamenie Broodstock Total,2007,2803,D.14
Sockeye,Taku River,Tatsamenie Broodstock Total,2008,2800,D.14
Sockeye,Taku River,Tatsamenie Broodstock Total,2009,740,D.14
Sockeye,Taku River,Tatsamenie Broodstock Total,2010,1400,D.14
Sockeye,Taku River,Tatsamenie Broodstock Total,2011,1300,D.14
Sockeye,Taku River,Tatsamenie Broodstock Total,2012,1300,D.14
Sockeye,Taku River,Tatsamenie Broodstock Total,2013,1300,D.14
Sockeye,Taku River,Tatsamenie Broodstock Total,2014,758,D.14
Sockeye,Taku River,Tatsamenie Broodstock Total,2015,598,D.14
Sockeye,Taku River,Tatsamenie Broodstock Total,2016,1500,D.14
Sockeye,Taku River,Tatsamenie Broodstock Total,2017,1540,D.14
Sockeye,Taku River,Tatsamenie Broodstock Total,2018,1304,D.14
Sockeye,Taku River,Tatsamenie Broodstock Total,2019,1248,D.14
Sockeye,Taku River,Tatsamenie Broodstock Total,2020,1040,D.14
Sockeye,Taku River,Tatsamenie Broodstock Total,2021,1640,D.14
Sockeye,Taku River,Tatsamenie Broodstock Total,2022,1218,D.14
Sockeye,Taku River,Tatsamenie Broodstock Total,2023,1148,D.14
Sockeye,Taku River,Tatsamenie Spawning Escapement Wild,1995,3443,D.14
Sockeye,Taku River,Tatsamenie Spawning Escapement Wild,1996,7682,D.14
Sockeye,Taku River,Tatsamenie Spawning Escapement Wild,1997,5815,D.14
Sockeye,Taku River,Tatsamenie Spawning Escapement Wild,1998,4628,D.14
Sockeye,Taku River,Tatsamenie Spawning Escapement Wild,1999,1855,D.14
Sockeye,Taku River,Tatsamenie Spawning Escapement Wild,2000,4835,D.14
Sockeye,Taku River,Tatsamenie Spawning Escapement Wild,2001,16324,D.14
Sockeye,Taku River,Tatsamenie Spawning Escapement Wild,2002,3854,D.14
Sockeye,Taku River,Tatsamenie Spawning Escapement Wild,2003,2085,D.14
Sockeye,Taku River,Tatsamenie Spawning Escapement Wild,2004,860,D.14
Sockeye,Taku River,Tatsamenie Spawning Escapement Wild,2005,1960,D.14
Sockeye,Taku River,Tatsamenie Spawning Escapement Wild,2006,17623,D.14
Sockeye,Taku River,Tatsamenie Spawning Escapement Wild,2007,5995,D.14
